I_target_uA,time_ns,I_in_uA,V_vo2_mV,T_K,R_ohm,P_uW
200.0,28187.0,0.0,1453.684,337.49167,2275.076,928.8468
200.0,28199.0,0.0,1399.2867,338.9512,2091.3003,936.2613
200.0,28211.0,0.0,1344.4153,337.56857,2232.251,809.6995
200.0,28223.0,0.0,1293.781,338.00653,2150.7239,778.2818
200.0,28235.0,0.0,1246.6125,335.5002,2313.8591,671.6238
200.0,28247.0,0.0,1205.0826,334.2633,2562.879,566.6379
200.0,28259.0,0.0,1166.2692,334.93085,2493.0176,545.59735
200.0,28271.0,0.0,1129.4755,333.93607,2563.9092,497.5663
200.0,28283.0,0.0,1093.1317,335.06732,2461.8623,485.37924
200.0,28295.0,0.0,1069.4468,333.57526,4584.967,249.44922
200.0,28307.0,0.0,1049.0135,330.83524,4559.033,241.37338
200.0,28319.0,0.0,1030.6311,329.13327,5945.7515,178.64864
200.0,28331.0,0.0,1014.90546,331.3016,5295.4453,194.51303
200.0,28343.0,0.0,998.3998,332.53793,6784.921,146.91434
200.0,28355.0,0.0,977.7955,334.2252,3662.3098,261.0604
200.0,28367.0,0.0,955.87634,332.7669,4266.212,214.17117
200.0,28379.0,0.0,938.407,332.0922,5436.3057,161.98642
200.0,28391.0,0.0,926.6175,328.91803,6664.7876,128.82932
200.0,28403.0,0.0,915.5896,328.79898,6702.2646,125.077774
200.0,28415.0,0.0,903.6671,329.8811,6349.686,128.60703
200.0,28427.0,0.0,892.20135,327.11877,7400.9517,107.55688
200.0,28439.0,0.0,882.14014,328.4296,6874.904,113.19013
200.0,28451.0,0.0,871.76935,329.22882,6569.2114,115.68844
200.0,28463.0,0.0,861.65985,327.31235,7322.4067,101.3953
200.0,28475.0,0.0,852.4628,326.2191,7829.295,92.817154
200.0,28487.0,0.0,844.3066,324.41534,8693.829,81.99535
200.0,28499.0,0.0,835.97437,325.8399,7984.8564,87.522316
200.0,28511.0,0.0,826.7387,327.30856,7310.12,93.50009
200.0,28523.0,0.0,817.1557,330.15384,6231.9272,107.14879
200.0,28535.0,0.0,805.72125,332.66174,5236.6963,123.96874
200.0,28547.0,0.0,791.76514,331.84155,5625.4077,111.4394
200.0,28559.0,0.0,781.9812,330.05084,6862.18,89.11084
200.0,28571.0,0.0,772.89465,329.7812,7122.5107,83.87018
200.0,28583.0,0.0,763.633,329.4347,7283.257,80.06519
200.0,28595.0,0.0,757.95074,325.15997,12648.232,45.42052
200.0,28607.0,0.0,752.8556,323.72803,13836.336,40.96399
200.0,28619.0,0.0,748.4706,322.75964,14661.165,38.21035
200.0,28631.0,0.0,744.4447,320.64944,16876.562,32.83832
200.0,28643.0,0.0,740.7722,319.47522,18160.01,30.217133
200.0,28655.0,0.0,737.053,322.24347,15198.281,35.74398
200.0,28667.0,0.0,732.93915,320.96515,16483.012,32.591118
200.0,28679.0,0.0,729.409,319.30292,18307.262,29.061552
200.0,28691.0,0.0,726.0487,318.91342,18764.648,28.092543
200.0,28703.0,0.0,723.14294,318.43976,19356.627,27.015846
200.0,28715.0,0.0,720.2944,315.53943,23331.246,22.237303
200.0,28727.0,0.0,717.48157,316.80762,21481.629,23.963722
200.0,28739.0,0.0,714.6374,316.7367,21573.566,23.672794
200.0,28751.0,0.0,711.9386,316.34595,22131.223,22.902332
200.0,28763.0,0.0,709.4469,314.96,24236.438,20.766869
200.0,28775.0,0.0,706.871,316.2596,22279.521,22.427168
200.0,28787.0,0.0,704.2206,317.80035,20168.58,24.589071
200.0,28799.0,0.0,701.1335,318.7147,19006.271,25.864525
200.0,28811.0,0.0,697.9624,320.5218,16950.994,28.738815
200.0,28823.0,0.0,694.7024,319.37155,18289.703,26.387054
200.0,28835.0,0.0,691.14685,320.7012,16796.645,28.439249
200.0,28847.0,0.0,687.269,323.97043,13714.048,34.441956
200.0,28859.0,0.0,683.3158,323.25897,14322.264,32.60103
200.0,28871.0,0.0,679.1076,324.06808,13631.911,33.83144
200.0,28883.0,0.0,674.48096,327.37842,11144.241,40.821495
200.0,28895.0,0.0,670.0756,325.2687,12909.877,34.779675
200.0,28907.0,0.0,665.96277,323.9025,14019.397,31.635199
200.0,28919.0,0.0,662.1347,322.4677,15309.653,28.63699
200.0,28931.0,0.0,658.7282,320.3946,17455.797,24.85838
200.0,28943.0,0.0,655.71216,321.07352,16730.953,25.698383
200.0,28955.0,0.0,652.3911,321.82556,15962.076,26.66409
200.0,28967.0,0.0,649.0696,322.12213,15670.398,26.884535
200.0,28979.0,0.0,645.67773,321.2819,16519.11,25.237423
200.0,28991.0,0.0,642.4745,321.67007,16118.217,25.609127
200.0,29003.0,0.0,638.9161,324.12363,13867.56,29.436596
200.0,29015.0,0.0,635.3183,321.78854,16235.576,24.860794
200.0,29027.0,0.0,632.0026,324.75082,13507.106,29.571646
200.0,29039.0,0.0,628.22595,323.0729,14969.375,26.365017
200.0,29051.0,0.0,624.9226,323.7261,14372.488,27.171932
200.0,29063.0,0.0,621.2749,325.16064,13152.078,29.347643
200.0,29075.0,0.0,617.49664,322.963,15066.16,25.308516
200.0,29087.0,0.0,614.27637,320.87125,17209.3,21.926249
200.0,29099.0,0.0,611.43097,318.6258,19836.92,18.846062
200.0,29111.0,0.0,608.55035,322.71915,15314.424,24.18201
200.0,29123.0,0.0,604.97363,323.06165,14987.475,24.419931
200.0,29135.0,0.0,601.5778,324.90176,13398.933,27.009306
200.0,29147.0,0.0,597.742,327.02008,11755.395,30.394175
200.0,29159.0,0.0,593.55695,325.16553,13151.164,26.789251
200.0,29171.0,0.0,589.8455,327.5991,11286.958,30.824759
200.0,29183.0,0.0,584.70703,331.06448,8866.896,38.557156
200.0,29195.0,0.0,579.4539,328.3377,10453.949,32.118664
200.0,29207.0,0.0,575.1194,328.92245,10896.558,30.354752
200.0,29219.0,0.0,571.2713,326.20047,13593.544,24.007786
200.0,29231.0,0.0,567.5407,328.14703,12112.995,26.591478
200.0,29243.0,0.0,564.06915,324.36588,15208.786,20.920408
200.0,29255.0,0.0,561.0746,321.3937,19782.734,15.913101
200.0,29267.0,0.0,558.7492,319.1498,22585.5,13.823057
200.0,29279.0,0.0,556.87164,316.84412,26335.033,11.775419
200.0,29291.0,0.0,555.0861,317.38953,25425.723,12.118461
200.0,29303.0,0.0,553.33905,316.85913,26307.389,11.638712
200.0,29315.0,0.0,551.68024,314.24957,31167.424,9.765038
200.0,29327.0,0.0,550.30695,312.7348,34429.324,8.795925
200.0,29339.0,0.0,548.839,315.34247,29045.352,10.370825
200.0,29351.0,0.0,547.03754,317.61127,25090.898,11.926638
200.0,29363.0,0.0,545.3712,315.82202,28219.691,10.539795
200.0,29375.0,0.0,543.89795,316.03735,27812.107,10.636553
200.0,29387.0,0.0,542.3481,316.96747,26217.096,11.219452
200.0,29399.0,0.0,540.5765,318.5931,23647.955,12.357217
200.0,29411.0,0.0,538.7381,316.69452,26718.12,10.862992
200.0,29423.0,0.0,537.27997,315.91028,28730.451,10.047519
200.0,29435.0,0.0,535.73376,315.5166,29461.932,9.741747
200.0,29447.0,0.0,534.3483,313.8624,32782.875,8.709673
200.0,29459.0,0.0,533.1081,310.41937,41163.43,6.90429
200.0,29471.0,0.0,531.9288,312.05823,36937.547,7.660179
200.0,29483.0,0.0,530.683,316.11514,28380.678,9.923104
200.0,29495.0,0.0,529.26245,313.96222,32623.627,8.586375
200.0,29507.0,0.0,527.8137,317.5183,25950.307,10.735416
200.0,29519.0,0.0,526.0708,315.84784,29028.396,9.533784
200.0,29531.0,0.0,524.61414,315.3438,29973.963,9.18197
200.0,29543.0,0.0,523.3602,311.55994,38350.1,7.1422486
200.0,29555.0,0.0,522.11615,315.827,28953.256,9.415358
200.0,29567.0,0.0,520.56854,315.81754,28946.47,9.361819
200.0,29579.0,0.0,519.2099,312.95685,34828.312,7.740224
200.0,29591.0,0.0,517.9305,314.1135,32310.877,8.30222
200.0,29603.0,0.0,516.53094,316.34628,27980.59,9.535331
200.0,29615.0,0.0,514.87946,318.83667,23894.635,11.094577
200.0,29627.0,0.0,512.87445,320.87238,21018.977,12.514414
200.0,29639.0,0.0,510.8291,322.4095,19123.68,13.645196
200.0,29651.0,0.0,508.5438,323.89276,17469.074,14.804264
200.0,29663.0,0.0,506.3765,321.1978,20664.652,12.408491
200.0,29675.0,0.0,504.54218,320.04703,22194.926,11.469414
200.0,29687.0,0.0,502.76828,319.82544,22490.836,11.239063
200.0,29699.0,0.0,500.90546,320.53732,21512.27,11.6634035
200.0,29711.0,0.0,498.44583,326.12762,15260.053,16.280956
200.0,29723.0,0.0,495.73325,326.54733,14899.262,16.494204
200.0,29735.0,0.0,492.76627,326.97305,14739.1875,16.474354
200.0,29747.0,0.0,489.83994,329.58356,12655.672,18.959337
200.0,29759.0,0.0,486.71112,328.6376,13005.739,18.21409
200.0,29771.0,0.0,483.52933,329.4134,12351.908,18.928299
200.0,29783.0,0.0,480.61273,327.65555,14088.395,16.395664
200.0,29795.0,0.0,477.9049,326.5132,15071.998,15.153472
200.0,29807.0,0.0,475.04337,330.34424,11784.282,19.149761
200.0,29819.0,0.0,471.43106,331.2488,11099.01,20.02406
200.0,29831.0,0.0,466.54276,332.55365,7389.9536,29.453789
200.0,29843.0,0.0,462.98322,329.98474,16805.68,12.754822
200.0,29855.0,0.0,460.857,329.2517,17494.879,12.140077
200.0,29867.0,0.0,458.6645,328.6157,25650.83,8.201415
200.0,29879.0,0.0,457.44385,326.72107,33008.816,6.3393626
200.0,29891.0,0.0,456.37964,326.88815,33327.977,6.249476
200.0,29903.0,0.0,455.16013,328.6767,29279.26,7.0756817
200.0,29915.0,0.0,453.73044,326.22473,34171.8,6.0245967
200.0,29927.0,0.0,452.66617,322.9981,39909.22,5.134319
200.0,29939.0,0.0,451.73254,324.24295,37588.93,5.428787
200.0,29951.0,0.0,450.70364,324.2382,37597.516,5.402851
200.0,29963.0,0.0,449.7172,325.74985,34781.094,5.814813
200.0,29975.0,0.0,448.68134,323.92914,38392.105,5.2436543
200.0,29987.0,0.0,447.60028,325.82202,34543.277,5.799855
200.0,30000.0,0.0,446.3266,327.78253,30186.674,6.599185
250.0,0.0,0.0,0.0,325.0,51780.496,0.0
250.0,12.0,0.0,0.0,324.76315,52421.234,0.0
250.0,24.0,0.0,0.0,324.29047,53668.78,0.0
250.0,36.0,0.0,0.0,323.8985,54657.867,0.0
250.0,48.0,0.0,0.0,322.3735,58903.21,0.0
250.0,59.999996,0.0,0.0,319.17764,69089.49,0.0
250.0,72.0,0.0,0.0,317.86786,73820.1,0.0
250.0,84.0,0.0,0.0,313.01608,94942.766,0.0
250.0,96.0,0.0,0.0,312.1555,99329.04,0.0
250.0,108.0,0.0,0.0,310.82462,106608.445,0.0
250.0,119.99999,0.0,0.0,315.7185,82459.414,0.0
250.0,132.0,0.0,0.0,315.41235,83743.84,0.0
250.0,144.0,0.0,0.0,312.86572,95663.05,0.0
250.0,156.0,0.0,0.0,313.37082,93159.74,0.0
250.0,168.0,0.0,0.0,313.45752,92731.07,0.0
250.0,180.0,0.0,0.0,316.43967,79405.336,0.0
250.0,192.0,0.0,0.0,313.77197,91196.01,0.0
250.0,204.0,0.0,0.0,313.68616,91655.016,0.0
250.0,216.0,0.0,0.0,310.33884,109455.11,0.0
250.0,228.0,0.0,0.0,307.1212,130300.9,0.0
250.0,239.99998,0.0,0.0,304.40604,146489.73,0.0
250.0,252.0,0.0,0.0,306.6635,133615.52,0.0
250.0,264.0,0.0,0.0,310.3502,109387.93,0.0
250.0,276.0,0.0,0.0,311.59927,102337.96,0.0
250.0,288.0,0.0,0.0,310.37424,109248.914,0.0
250.0,300.0,0.0,0.0,310.1956,110298.04,0.0
250.0,312.0,0.0,0.0,313.27765,93664.2,0.0
250.0,324.0,0.0,0.0,313.5236,92464.336,0.0
250.0,336.0,0.0,0.0,311.567,102515.12,0.0
250.0,348.0,0.0,0.0,312.49023,97625.59,0.0
250.0,360.0,0.0,0.0,312.40915,98036.29,0.0
250.0,372.0,0.0,0.0,315.61713,82896.016,0.0
250.0,384.0,0.0,0.0,316.25153,80232.086,0.0
250.0,396.0,0.0,0.0,322.2811,59236.906,0.0
250.0,408.0,0.0,0.0,324.51752,53104.855,0.0
250.0,420.0,0.0,0.0,324.50027,53100.004,0.0
250.0,432.0,0.0,0.0,324.05682,54303.4,0.0
250.0,444.0,0.0,0.0,325.84518,49811.047,0.0
250.0,456.0,0.0,0.0,327.54968,45927.44,0.0
250.0,468.0,0.0,0.0,327.4233,46200.223,0.0
250.0,479.99997,0.0,0.0,330.9829,39118.01,0.0
250.0,492.00003,0.0,0.0,331.15155,38815.258,0.0
250.0,504.0,0.0,0.0,329.3349,42227.105,0.0
250.0,516.0,0.0,0.0,331.3247,38507.195,0.0
250.0,528.0,0.0,0.0,331.12268,38866.973,0.0
250.0,540.0,0.0,0.0,330.91296,39244.637,0.0
250.0,552.0,0.0,0.0,328.33014,44263.465,0.0
250.0,564.0,0.0,0.0,328.10855,44727.742,0.0
250.0,576.0,0.0,0.0,330.29367,40384.977,0.0
250.0,588.0,0.0,0.0,333.5014,34866.53,0.0
250.0,600.0,0.0,0.0,331.65756,37922.066,0.0
250.0,612.0,0.0,0.0,332.12802,37112.73,0.0
250.0,624.0,0.0,0.0,332.47464,36530.848,0.0
250.0,636.0,0.0,0.0,335.61237,31715.633,0.0
250.0,648.0,0.0,0.0,337.9562,28600.965,0.0
250.0,660.0,0.0,0.0,336.50513,30483.967,0.0
250.0,672.0,0.0,0.0,337.07895,29722.328,0.0
250.0,684.0,0.0,0.0,338.49838,27932.83,0.0
250.0,696.0,0.0,0.0,335.75812,31510.135,0.0
250.0,708.0,0.0,0.0,334.3431,33567.43,0.0
250.0,720.0,0.0,0.0,333.81744,34371.53,0.0
250.0,732.0,0.0,0.0,334.55026,33256.598,0.0
250.0,744.0,0.0,0.0,331.3855,38398.242,0.0
250.0,756.0,0.0,0.0,331.59412,38031.957,0.0
250.0,768.0,0.0,0.0,335.08292,32472.723,0.0
250.0,780.0,0.0,0.0,334.2367,33728.4,0.0
250.0,792.0,0.0,0.0,331.9789,37366.97,0.0
250.0,804.0,0.0,0.0,327.56906,45881.168,0.0
250.0,816.0,0.0,0.0,328.50653,43897.285,0.0
250.0,828.0,0.0,0.0,329.6708,41570.324,0.0
250.0,840.0,0.0,0.0,325.69363,50170.547,0.0
250.0,852.0,0.0,0.0,328.35318,44215.582,0.0
250.0,864.0,0.0,0.0,324.90897,52101.773,0.0
250.0,876.0,0.0,0.0,329.0497,42792.67,0.0
250.0,888.0,0.0,0.0,329.1333,42625.668,0.0
250.0,900.0,0.0,0.0,329.58798,41730.383,0.0
250.0,912.0,0.0,0.0,331.34222,38474.562,0.0
250.0,924.0,0.0,0.0,331.72913,37796.91,0.0
250.0,936.0,0.0,0.0,329.29968,42295.168,0.0
250.0,948.0,0.0,0.0,328.82135,43252.676,0.0
250.0,959.99994,0.0,0.0,330.56564,39877.586,0.0
250.0,971.99994,0.0,0.0,331.51584,38168.55,0.0
250.0,984.00006,0.0,0.0,331.09283,38917.926,0.0
250.0,996.00006,0.0,0.0,326.8443,47484.14,0.0
250.0,1008.0,250.00002,13.786476,325.23538,51285.684,0.0037060427
250.0,1020.0,250.00002,34.439877,324.5646,52973.066,0.02239072
250.0,1032.0,250.00002,55.05529,327.21844,46648.14,0.064977616
250.0,1044.0,250.00002,75.614136,331.7551,37730.684,0.15153445
250.0,1056.0,250.00002,96.11686,331.25708,38604.05,0.239313
250.0,1068.0,250.00002,116.56653,333.1002,35483.11,0.38293588
250.0,1080.0,250.00002,136.9444,335.8356,31380.68,0.5976215
250.0,1092.0,250.00002,157.2324,336.1042,31008.666,0.7972619
250.0,1104.0,250.00002,177.42982,341.06113,24995.531,1.2594789
250.0,1116.0,250.00002,197.56862,336.3072,30730.65,1.2701769
250.0,1128.0,250.00002,217.67024,338.70096,27667.896,1.7124661
250.0,1140.0,250.00002,237.65791,338.69717,27672.426,2.0410674
250.0,1152.0,250.00002,257.66092,336.13275,30969.025,2.1437275
250.0,1164.0,250.00002,277.62845,335.6209,31681.344,2.4329007
250.0,1176.0,250.00002,297.54773,335.8876,31306.924,2.8279576
250.0,1188.0,250.00002,317.4246,336.13818,30960.701,3.2543957
250.0,1200.0,250.00002,337.13846,338.18564,28294.717,4.0170865
250.0,1212.0,250.00002,356.8007,339.16974,27109.99,4.6959333
250.0,1224.0,250.00002,376.3585,338.57983,27812.76,5.0928316
250.0,1236.0,250.00002,395.94003,337.21548,29522.418,5.3101516
250.0,1248.0,250.00002,415.4516,338.56277,27833.443,6.201174
250.0,1260.0,250.00002,434.85474,339.77475,26410.977,7.159851
250.0,1272.0,250.00002,454.18582,336.61966,30307.762,6.806334
250.0,1284.0,250.00002,473.55392,337.86444,28694.209,7.8152814
250.0,1296.0,250.00002,492.88373,337.73816,28853.182,8.419674
250.0,1308.0,250.00002,512.2176,336.11502,30992.217,8.465573
250.0,1320.0,250.00002,531.5079,336.0276,31112.387,9.080004
250.0,1332.0,250.00002,550.93274,333.2472,35245.586,8.611771
250.0,1344.0,250.00002,570.25653,335.4911,31864.068,10.205618
250.0,1356.0,250.00002,589.4478,332.96268,35703.78,9.731426
250.0,1368.0,250.00002,608.67413,334.9429,32653.678,11.345863
250.0,1380.0,250.00002,627.7202,336.1712,30915.426,12.745504
250.0,1392.0,250.00002,646.6482,338.33887,28106.332,14.877567
250.0,1404.0,250.00002,665.45496,339.39124,26851.898,16.491583
250.0,1416.0,250.00002,684.2226,336.20685,30866.717,15.167164
250.0,1428.0,250.00002,703.15924,332.85815,35873.848,13.782543
250.0,1440.0,250.00002,722.23206,332.472,36510.34,14.286888
250.0,1452.0,250.00002,741.32196,332.0431,37232.758,14.760075
250.0,1464.0,250.00002,760.399,330.99835,39063.605,14.80167
250.0,1476.0,250.00002,779.38904,331.82526,37606.207,16.152845
250.0,1488.0,250.00002,798.3064,332.409,36615.6,17.40496
250.0,1500.0,250.00002,817.1944,330.79706,39428.293,16.937244
250.0,1512.0,250.00002,836.1286,330.34595,40260.03,17.364891
250.0,1524.0,250.00002,855.1403,327.5116,45978.19,15.904605
250.0,1536.0,250.00002,874.26794,329.18896,42485.59,17.990675
250.0,1548.0,250.00002,893.1405,330.10797,40701.31,19.598875
250.0,1560.0,250.00002,911.9619,329.61798,41639.824,19.973055
250.0,1572.0,250.00002,930.717,331.7833,37673.156,22.993404
250.0,1584.0,250.00002,949.4805,328.24286,44410.992,20.299328
250.0,1596.0,250.00002,968.4144,327.34424,46337.51,20.239035
250.0,1608.0,250.00002,987.4939,324.6862,52631.434,18.52779
250.0,1620.0,250.00002,1006.6099,325.0293,51768.723,19.572891
250.0,1632.0,250.00002,1025.7396,320.97708,63159.934,16.658377
250.0,1644.0,250.00002,1045.1322,319.09802,69382.76,15.743122
250.0,1656.0,250.00002,1064.6349,318.6154,71092.04,15.943382
250.0,1668.0,250.00002,1084.0773,319.81277,66936.6,17.557262
250.0,1680.0,250.00002,1103.2909,322.10666,59720.613,20.382423
250.0,1692.0,250.00002,1122.367,322.79144,57741.633,21.816277
250.0,1704.0,250.00002,1141.3356,324.3254,53582.984,24.310833
250.0,1716.0,250.00002,1160.0051,330.89566,39246.77,34.285923
250.0,1728.0,250.00002,1178.2518,329.58667,41703.98,33.288845
250.0,1740.0,250.00002,1196.54,331.0762,38921.348,36.784645
250.0,1752.0,250.00002,1214.6556,330.32916,40289.004,36.620125
250.0,1764.0,250.00002,1233.0448,329.15753,42548.68,35.733173
250.0,1776.0,250.00002,1251.294,329.33197,42203.1,37.100033
250.0,1788.0,250.00002,1269.4945,329.73834,41410.61,38.917957
250.0,1800.0,250.00002,1287.6194,329.53796,41799.066,39.665085
250.0,1812.0,250.00002,1305.7607,329.22327,42417.773,40.19568
250.0,1824.0,250.00002,1323.8334,330.67316,39652.574,44.19725
250.0,1836.0,250.00002,1341.8109,328.44888,43986.24,40.93227
250.0,1848.0,250.00002,1359.7361,332.95316,35716.816,51.765034
250.0,1860.0,250.00002,1377.0908,335.45462,31912.22,59.424854
250.0,1872.0,250.00002,1394.0404,336.19034,30885.44,62.921192
250.0,1884.0,250.00002,1410.6788,337.53284,29110.568,68.360565
250.0,1896.0,250.00002,1427.3933,337.58688,29041.68,70.15613
250.0,1908.0,250.00002,1444.1897,335.8914,31297.9,66.63974
250.0,1919.9999,250.00002,1460.9028,334.60657,33145.53,64.38989
250.0,1932.0,250.00002,1477.806,335.40662,31980.354,68.28913
250.0,1943.9999,250.00002,1494.6669,334.18073,33786.008,66.1229
250.0,1956.0,250.00002,1511.831,332.90628,35791.133,63.860317
250.0,1968.0001,250.00002,1529.0758,332.1632,37024.453,63.149426
250.0,1980.0,250.00002,1546.1766,333.26047,35220.16,67.87766
250.0,1992.0001,250.00002,1563.3019,332.723,36090.773,67.71573
250.0,2004.0,250.00002,1580.3561,333.57248,34726.07,71.92076
250.0,2016.0,250.00002,1597.0027,339.2226,27042.725,94.31067
250.0,2027.9999,250.00002,1612.5503,340.92285,25136.342,103.44856
250.0,2040.0,250.00002,1628.038,340.02133,26126.004,101.450935
250.0,2052.0,250.00002,1643.2336,341.3851,24646.213,109.55909
250.0,2064.0,250.00002,1658.2112,342.7735,23241.178,118.310036
250.0,2076.0,250.00002,1673.6688,338.4066,28016.926,99.981255
250.0,2088.0,250.00002,1689.2869,337.74176,28842.123,98.94175
250.0,2100.0,250.00002,1705.0187,337.22714,29500.71,98.543
250.0,2112.0,250.00002,1720.7916,337.95444,28575.11,103.62598
250.0,2124.0,250.00002,1736.2377,339.13028,27149.84,111.032745
250.0,2136.0,250.00002,1751.7449,338.53644,27858.725,110.14899
250.0,2148.0,250.00002,1766.9602,341.10843,24937.994,125.19644
250.0,2160.0,250.00002,1782.0197,339.51602,26700.785,118.9326
250.0,2172.0,250.00002,1797.2511,335.81015,31408.416,102.84223
250.0,2184.0,250.00002,1812.8772,337.25797,29461.041,111.5549
250.0,2196.0,250.00002,1828.4415,337.0159,29776.322,112.27707
250.0,2208.0,250.00002,1843.8467,340.12704,26007.83,130.72104
250.0,2220.0,250.00002,1858.418,342.2265,23783.205,145.21664
250.0,2232.0,250.00002,1873.006,341.83035,24184.957,145.0551
250.0,2244.0,250.00002,1887.6758,339.84387,26326.418,135.35149
250.0,2256.0,250.00002,1903.0581,334.35327,33521.742,108.03824
250.0,2268.0,250.00002,1918.8972,334.53528,33248.754,110.74601
250.0,2280.0,250.00002,1935.0725,334.18582,33774.223,110.868744
250.0,2292.0,250.00002,1950.7233,335.394,31989.111,118.95677
250.0,2304.0,250.00002,1966.7991,330.83255,39348.918,98.30762
250.0,2316.0,250.00002,1983.3556,329.7744,41328.0,95.182434
250.0,2328.0,250.00002,2000.2656,328.15103,44593.25,89.7235
250.0,2340.0,250.00002,2016.9045,329.1889,42471.03,95.78068
250.0,2352.0,250.00002,2033.8037,327.03833,47003.09,88.00182
250.0,2364.0,250.00002,2050.7107,327.68643,45580.785,92.26288
250.0,2376.0,250.00002,2067.8865,325.88947,49653.46,86.11998
250.0,2388.0,250.00002,2085.5132,321.7788,60703.043,71.649864
250.0,2400.0,250.00002,2103.222,322.9349,57323.945,77.16744
250.0,2412.0,250.00002,2120.9229,322.37567,58918.73,76.34776
250.0,2424.0,250.00002,2138.8972,322.13287,59628.18,76.72347
250.0,2436.0,250.00002,2156.4236,322.68283,58076.633,80.06943
250.0,2448.0,250.00002,2173.868,322.96307,57284.52,82.49526
250.0,2460.0,250.00002,2191.0427,325.62558,50220.98,95.59088
250.0,2472.0,250.00002,2208.4902,323.21533,56453.824,86.39678
250.0,2484.0,250.00002,2225.8428,324.47458,53085.527,93.328186
250.0,2496.0,250.00002,2242.9521,326.05774,49132.145,102.39394
250.0,2509.0,250.00002,2261.4272,324.6876,52474.457,97.45795
250.0,2521.0,250.00002,2278.402,326.01846,49232.445,105.44095
250.0,2533.0,250.00002,2295.3267,324.9346,51924.383,101.46533
250.0,2545.0,250.00002,2312.1125,326.5596,47845.8,111.73112
250.0,2557.0,250.00002,2328.9556,324.3237,53300.8,101.76272
250.0,2569.0,250.00002,2346.171,322.64148,57871.965,95.11545
250.0,2581.0,250.00002,2363.5051,322.4114,58531.14,95.43905
250.0,2593.0,250.00002,2380.8003,320.8073,63393.062,89.41373
250.0,2605.0,250.00002,2398.3025,321.73663,60476.69,95.108635
250.0,2617.0,250.00002,2415.2944,325.22867,50976.434,114.438126
250.0,2629.0,250.00002,2431.9805,326.79446,47264.355,125.137184
250.0,2641.0,250.00002,2448.2488,327.69656,45293.32,132.33568
250.0,2653.0,250.00002,2464.5608,327.64975,45242.375,134.25598
250.0,2665.0,250.00002,2481.2454,325.20544,51156.957,120.34684
250.0,2677.0,250.00002,2498.1929,323.30542,56108.492,111.230354
250.0,2689.0,250.00002,2515.5544,320.26138,65241.555,96.99361
250.0,2701.0,250.00002,2533.2295,319.2182,68771.625,93.3125
250.0,2713.0,250.00002,2550.7993,321.81802,60128.633,108.21097
250.0,2725.0,250.00002,2567.9766,323.01917,56647.61,116.41274
