window,start_ns,stop_ns,mean_mV,vpp_mV,robust_vpp_mV,periodic_vpp_mV,coherence,candidate,dt_ns,source_mV,split
0,50.0,100.0,103.73401157880157,0.5350498555032033,0.40072398211231075,0.0697754585627302,0.06229720989823739,static_preserving,0.025,950.0,validation
1,100.0,150.0,103.5615042178193,0.3931230375838055,0.34484199091944845,0.06653968626855652,0.04640156678797103,static_preserving,0.025,950.0,validation
2,150.0,200.0,103.53638729301157,0.4061217217547295,0.3067323117312952,0.056873238911604396,0.04136575288735911,static_preserving,0.025,950.0,validation
3,200.0,250.0,103.56875788349669,0.39708321931173884,0.322781198277724,0.038151119424664696,0.013314017150086843,static_preserving,0.025,950.0,validation
0,50.0,100.0,99.72216913680691,1.0899519256487622,0.9540458974517492,0.1280319818247423,0.016065859879391464,static_preserving,0.025,1000.0,validation
1,100.0,150.0,99.48467396880609,1.2574955753188277,1.0150456885349968,0.21133583736158895,0.03801115169956526,static_preserving,0.025,1000.0,validation
2,150.0,200.0,99.48354683989147,1.1279430734887228,0.8468357319361672,0.13246148949966166,0.02115393279120925,static_preserving,0.025,1000.0,validation
3,200.0,250.0,99.46347436594372,1.0209844590582833,0.8745051399170336,0.10435283350742024,0.009200649851342058,static_preserving,0.025,1000.0,validation
0,50.0,100.0,92.20888494211852,0.8114431241503155,0.6602499416426042,0.0968892740547605,0.013388201613382611,static_preserving,0.025,1100.0,validation
1,100.0,150.0,92.06488665425651,0.8745938055674856,0.6681353637098937,0.2933177899400024,0.02329002584080697,static_preserving,0.025,1100.0,validation
2,150.0,200.0,92.11317067030991,0.7470735588248374,0.646952399281119,0.12546357800361393,0.01927487914278081,static_preserving,0.025,1100.0,validation
3,200.0,250.0,91.92919398042268,0.7733729723668858,0.628388765188987,0.2740016576531673,0.08314702244095651,static_preserving,0.025,1100.0,validation
0,50.0,100.0,86.13464772219237,0.9654163417864225,0.8967495846546996,0.17451732782286072,0.053207647794553004,static_preserving,0.025,1200.0,train
1,100.0,150.0,86.01379254972349,0.8411191891345169,0.7147428618385447,0.06867184470319454,0.010142075790283922,static_preserving,0.025,1200.0,train
2,150.0,200.0,85.96038692305898,0.9030628497676361,0.7952758086798468,0.1426621207787711,0.03692496206990248,static_preserving,0.025,1200.0,train
3,200.0,250.0,85.92248398045778,0.9504343975939378,0.809234811996788,0.054989112247458796,0.005335140519510784,static_preserving,0.025,1200.0,train
0,50.0,100.0,91.79009341662088,3.55087235742954,2.9638556619360372,3.0761027251164563,0.9228514121168088,static_preserving,0.0125,50.0,validation
1,100.0,150.0,93.02279190438303,0.47721775046520065,0.39273365506844016,1.096853941166219,0.5744018465197002,static_preserving,0.0125,50.0,validation
2,150.0,200.0,92.9338576359516,0.23029080094127607,0.18979519195056582,0.40730851413382047,0.1485913390789516,static_preserving,0.0125,50.0,validation
3,200.0,250.0,93.20329638097675,0.4722111188272322,0.4257800309069353,0.31597838620319985,0.3317725835463484,static_preserving,0.0125,50.0,validation
0,50.0,100.0,173.28116229347648,6.543935035586628,5.099191246604278,9.132744120676199,0.9877796878479871,static_preserving,0.0125,100.0,train
1,100.0,150.0,173.91101759561593,0.26722294807075286,0.22163538895549095,0.5182450695578211,0.166953576449694,static_preserving,0.0125,100.0,train
2,150.0,200.0,173.86219042730073,0.24360385587610267,0.20512974121467664,0.27808502615250413,0.05870341755996755,static_preserving,0.0125,100.0,train
3,200.0,250.0,173.94237706859215,0.40043911970604995,0.352427084788701,0.4608202519441111,0.14106742353964052,static_preserving,0.0125,100.0,train
0,50.0,100.0,241.00312102136144,4.980832349943341,4.6453737462018125,3.3430822119739623,0.8145933357740358,static_preserving,0.0125,150.0,validation
1,100.0,150.0,237.35298845014145,0.8421691125229245,0.6615900316544128,0.426062036424169,0.7156154497980187,static_preserving,0.0125,150.0,validation
2,150.0,200.0,237.25501554379414,0.3262758942760229,0.2730639920825979,0.23566416013040903,0.6866917040740774,static_preserving,0.0125,150.0,validation
3,200.0,250.0,237.39094737038596,0.3196904189011036,0.2712990552364829,0.02391618506946131,0.07553562843375594,static_preserving,0.0125,150.0,validation
0,50.0,100.0,292.58449738657555,17.652690555826155,17.33145700631667,3.788521908582635,0.9195434067535992,static_preserving,0.0125,200.0,validation
1,100.0,150.0,283.88297497439055,0.5130173286680701,0.3932920946674585,0.343140523103585,0.7649765435902911,static_preserving,0.0125,200.0,validation
2,150.0,200.0,284.17470089006747,0.5231803136130679,0.4750372854217062,0.2529835852076046,0.7797401619951259,static_preserving,0.0125,200.0,validation
3,200.0,250.0,284.4915379344988,0.6033480322909099,0.532168468497332,0.32409874450217,0.8606490662861916,static_preserving,0.0125,200.0,validation
0,50.0,100.0,322.8573029317078,45.68180491607694,44.23935313182102,17.115391231277627,0.998057108465518,static_preserving,0.0125,250.0,train
1,100.0,150.0,310.94551627556064,3.724545899826751,3.176777043265929,1.7666515297642547,0.9773308970750796,static_preserving,0.0125,250.0,train
2,150.0,200.0,311.3770471183555,0.40781440622856735,0.3522004189049994,0.3189537762756769,0.5969881460362003,static_preserving,0.0125,250.0,train
3,200.0,250.0,311.48536730130695,0.29775666758723673,0.27220320772966033,0.15793412315329405,0.42792792831962656,static_preserving,0.0125,250.0,train
0,50.0,100.0,293.38962783140573,212.724452705756,194.3940956255477,188.2292102820795,0.8690067792754299,static_preserving,0.0125,300.0,train
1,100.0,150.0,306.0318202855898,48.29451707255316,41.80609406460826,41.27005626724172,0.9558929511126857,static_preserving,0.0125,300.0,train
2,150.0,200.0,307.90887210856386,8.973272630514998,7.742722348432267,7.125793296268478,0.9709651426357191,static_preserving,0.0125,300.0,train
3,200.0,250.0,308.1950503061443,1.9038020316469897,1.6031038675667446,1.6997992539319864,0.9874446328984827,static_preserving,0.0125,300.0,train
0,50.0,100.0,178.2390731705093,310.4133165374338,286.14783551229243,194.60709691436205,0.5821175707743599,static_preserving,0.0125,350.0,train
1,100.0,150.0,218.41776524071378,223.6010579423472,218.14520464676258,220.35736297765467,0.9161897633064809,static_preserving,0.0125,350.0,train
2,150.0,200.0,232.437182726138,221.11298208407123,212.00112245983019,208.54512167808426,0.9085556017045145,static_preserving,0.0125,350.0,train
3,200.0,250.0,213.6699521671993,221.3467970072069,217.4937822540545,208.1422789218252,0.925205982888401,static_preserving,0.0125,350.0,train
0,50.0,100.0,193.2149282927461,300.2894934362089,281.33178795306753,241.94383033978474,0.815952060249536,static_preserving,0.0125,400.0,validation
1,100.0,150.0,195.15085518591542,239.11488440163004,237.34384261202885,235.51981021850972,0.8992132895517142,static_preserving,0.0125,400.0,validation
2,150.0,200.0,195.1984051187247,238.74057465126822,237.10938244143153,232.55568157850124,0.9138397580431747,static_preserving,0.0125,400.0,validation
3,200.0,250.0,196.20769970783758,239.14710027718036,235.74609886230505,227.21314757830336,0.9071574303822659,static_preserving,0.0125,400.0,validation
0,50.0,100.0,173.73764654256746,270.80140817508556,233.70768758722565,230.66917247417138,0.9070996137442676,static_preserving,0.0125,450.0,validation
1,100.0,150.0,199.314676180459,220.02484700253416,215.2070985042426,212.6126992632751,0.918465594440844,static_preserving,0.0125,450.0,validation
2,150.0,200.0,170.60560921393585,217.83191714431172,214.13362371439462,212.25912991688418,0.920328099747211,static_preserving,0.0125,450.0,validation
3,200.0,250.0,197.13231863595894,216.99931770105104,213.0137438407885,209.1557923639172,0.9215835660391399,static_preserving,0.0125,450.0,validation
0,50.0,100.0,177.1418293415696,210.90460465629252,194.72326011886474,188.0579762612563,0.9150097012799145,static_preserving,0.0125,500.0,train
1,100.0,150.0,169.22540287052368,167.98402767596428,162.52039964975063,161.72834379535468,0.9439101841621491,static_preserving,0.0125,500.0,train
2,150.0,200.0,167.56414448257448,158.20805794969962,153.91276779544825,156.2667932084003,0.949254069870305,static_preserving,0.0125,500.0,train
3,200.0,250.0,168.79260367818983,155.91708786232908,151.9771111082039,156.00628479457777,0.9542233257006674,static_preserving,0.0125,500.0,train
0,50.0,100.0,159.36750050767412,171.11113299934664,147.95065066229446,138.34269126167055,0.9178244412465195,static_preserving,0.0125,550.0,validation
1,100.0,150.0,161.3852782652782,95.09862409592708,85.14362218557562,84.0133704275977,0.9671109172694378,static_preserving,0.0125,550.0,validation
2,150.0,200.0,160.94318027873626,64.81960499395404,56.8199392976947,57.47366468463858,0.9784131138533559,static_preserving,0.0125,550.0,validation
3,200.0,250.0,158.03371440890083,42.784081913636896,38.35043250414407,38.434820458616414,0.9854533314234494,static_preserving,0.0125,550.0,validation
0,50.0,100.0,152.26765278507625,130.59069257948374,108.17767427936293,81.85513199024278,0.755022946198708,static_preserving,0.0125,600.0,validation
1,100.0,150.0,147.54030289745583,29.73053201401561,24.157999658321813,18.960802988781783,0.7869091180406991,static_preserving,0.0125,600.0,validation
2,150.0,200.0,148.45603258321722,6.461143298865579,5.31349203968378,3.7697735142338358,0.7579840414240939,static_preserving,0.0125,600.0,validation
3,200.0,250.0,148.0954231746657,1.3426835037498392,1.0216920162897054,0.8838248317027257,0.866034949248438,static_preserving,0.0125,600.0,validation
0,50.0,100.0,142.34614511908168,100.42547851028642,78.30010568093833,34.62986416002689,0.32888982767253305,static_preserving,0.0125,650.0,train
1,100.0,150.0,139.5695619564108,7.11409825623366,4.403349151412868,2.523027670323655,0.4635536136008914,static_preserving,0.0125,650.0,train
2,150.0,200.0,139.45904986461198,0.6595999645205382,0.5395226530936554,0.38103331357298614,0.5764953193088598,static_preserving,0.0125,650.0,train
3,200.0,250.0,139.41132355217616,0.41860293852062114,0.29070778788005214,0.1265508382831453,0.2532742362224125,static_preserving,0.0125,650.0,train
0,50.0,100.0,133.72923062437897,73.8819317897889,53.79424276394863,27.388393375109388,0.4502143466441264,static_preserving,0.0125,700.0,validation
1,100.0,150.0,131.70846129930874,1.0865630147728496,0.6954126002982832,0.35396116346768447,0.46175362580000734,static_preserving,0.0125,700.0,validation
2,150.0,200.0,131.53851938152394,0.3800536021586822,0.2557197210854554,0.14407292471598537,0.3884986955838188,static_preserving,0.0125,700.0,validation
3,200.0,250.0,131.52386602930363,0.22923943021740456,0.16246436853151636,0.07785118193344837,0.2623796517447978,static_preserving,0.0125,700.0,validation
0,50.0,100.0,124.79952874671976,6.400801817368844,3.4883457088620986,0.911980302588128,0.08923484133279691,static_preserving,0.0125,750.0,validation
1,100.0,150.0,124.91837226582079,0.39449173358107714,0.34085353775734006,0.020231317765846548,0.005571901641305832,static_preserving,0.0125,750.0,validation
2,150.0,200.0,124.76595324515579,0.4874032310654002,0.4048294720800101,0.20021167056043393,0.2845784588384226,static_preserving,0.0125,750.0,validation
3,200.0,250.0,124.78540769653468,0.4249750520037878,0.24893278303567,0.08007972444995906,0.10097165432903299,static_preserving,0.0125,750.0,validation
0,50.0,100.0,118.81128961460725,2.419143920052676,0.7894104168659055,0.15888869901599048,0.024592124268767668,static_preserving,0.0125,800.0,train
1,100.0,150.0,118.733824553464,0.49557630483373316,0.38331531382958417,0.10239211462165292,0.07600769285391551,static_preserving,0.0125,800.0,train
2,150.0,200.0,118.66819167120916,0.46706227286595947,0.4017498301250413,0.15548281881733594,0.1676152358932529,static_preserving,0.0125,800.0,train
3,200.0,250.0,118.72368132340189,0.43719224772247856,0.3868950263329083,0.08325208816163472,0.04815975647622406,static_preserving,0.0125,800.0,train
0,50.0,100.0,113.13894342437335,0.8252711643571047,0.3906791735174835,0.08646210422374348,0.037112066721625814,static_preserving,0.0125,850.0,validation
1,100.0,150.0,113.02795629020427,0.45298868371128265,0.3873283827247036,0.06223989450583959,0.03585943326620933,static_preserving,0.0125,850.0,validation
2,150.0,200.0,112.97548044316109,0.39328780441614697,0.26440767561226153,0.04093584261595468,0.024250267176152418,static_preserving,0.0125,850.0,validation
3,200.0,250.0,112.92076776811481,0.40496921637148375,0.32763698286670717,0.0991883793316054,0.11151922447061069,static_preserving,0.0125,850.0,validation
0,50.0,100.0,108.08954964522361,0.39146250688739315,0.3273047671881386,0.24346333636478903,0.27754756086619203,static_preserving,0.0125,900.0,train
1,100.0,150.0,108.03297188889478,0.3877349867452864,0.3178749908905729,0.020193677229735196,0.004181275059080836,static_preserving,0.0125,900.0,train
2,150.0,200.0,108.01301098269685,0.3504070261796386,0.2755761566316437,0.07390836446833915,0.06610448690734938,static_preserving,0.0125,900.0,train
3,200.0,250.0,107.96987725908555,0.4433115506164853,0.32958544765573095,0.22173046557972775,0.1621240324126355,static_preserving,0.0125,900.0,train
0,50.0,100.0,103.7466096190759,0.51321964680902,0.38827611922691574,0.07340831773330743,0.0680413572966061,static_preserving,0.0125,950.0,validation
1,100.0,150.0,103.57050377429094,0.40131904443879307,0.3546717331976339,0.08240629610632559,0.0701359179917217,static_preserving,0.0125,950.0,validation
2,150.0,200.0,103.54730312088826,0.4036183444167989,0.3280770824160868,0.0599825393152717,0.04619612857822919,static_preserving,0.0125,950.0,validation
3,200.0,250.0,103.57512262550986,0.4087436285210657,0.3404834376796373,0.048822068399425926,0.0198531511763953,static_preserving,0.0125,950.0,validation
0,50.0,100.0,99.71233273039545,1.0910099203718886,0.9645470780101988,0.12444268936409353,0.015489960247901391,static_preserving,0.0125,1000.0,validation
1,100.0,150.0,99.47472073765097,1.2531124228877957,1.018132559591109,0.20504865575910403,0.03600090250319765,static_preserving,0.0125,1000.0,validation
2,150.0,200.0,99.4738507835678,1.1281666292388337,0.8431609091073256,0.13289397029811703,0.02065534276068426,static_preserving,0.0125,1000.0,validation
3,200.0,250.0,99.45376521274227,1.0267425070534273,0.8796918078620024,0.10717073613072342,0.009250143031083846,static_preserving,0.0125,1000.0,validation
0,50.0,100.0,92.21074490239268,0.8035678720687542,0.6553474559532759,0.11129353596329418,0.015622753220732366,static_preserving,0.0125,1100.0,validation
1,100.0,150.0,92.06593749497657,0.8749886535346434,0.6788478653354275,0.29255894496904655,0.021410512002219106,static_preserving,0.0125,1100.0,validation
2,150.0,200.0,92.11334576252766,0.7454494626450128,0.6442425626094916,0.12925345686979006,0.020822838173627845,static_preserving,0.0125,1100.0,validation
3,200.0,250.0,91.93053999262473,0.7974755824442497,0.6269661232942383,0.27875708284293516,0.07834738552901699,static_preserving,0.0125,1100.0,validation
0,50.0,100.0,86.14242329723848,0.9685977211197354,0.8832394515037691,0.17706619218811784,0.05457194053235048,static_preserving,0.0125,1200.0,train
1,100.0,150.0,86.02479438605513,0.8458652071347217,0.7090520485653258,0.07160424580382113,0.011047239711609591,static_preserving,0.0125,1200.0,train
2,150.0,200.0,85.96891800182031,0.8949342745597306,0.7945233112546788,0.14332558063581574,0.03783089068256473,static_preserving,0.0125,1200.0,train
3,200.0,250.0,85.93417840233658,0.9415757256009982,0.8042332890840385,0.052927656951541203,0.004965084143830789,static_preserving,0.0125,1200.0,train
0,50.0,100.0,91.79462575403171,3.563374431286192,2.9691906461980295,3.065757638169796,0.9258657936832521,static_preserving,0.00625,50.0,validation
1,100.0,150.0,93.05856303626061,0.5032277361671333,0.41017993463786695,1.0707034949950132,0.5787543093483501,static_preserving,0.00625,50.0,validation
2,150.0,200.0,92.9787524510761,0.22929242630229396,0.18991179408133974,0.39944719547921587,0.14653009396657724,static_preserving,0.00625,50.0,validation
3,200.0,250.0,93.24874536889445,0.47274756028161846,0.4261480361253689,0.31318497935813966,0.33265291802636443,static_preserving,0.00625,50.0,validation
