C_pF,C_th_pJ_per_K,S_e_mW_per_K,name,gamma,replay_step_ns,source_file,source_setting_mV,current_uA,temperature_min_K,temperature_max_K,temperature_mean_K,measured_resistance_mean_ohm,replayed_resistance_mean_ohm,resistance_rmse_ohm,resistance_log_rmse,fraction_above_major_heating_branch,late_invalid_resistance_fraction,outside_temperature_calibration_fraction,smoothing_window
0.39,0.047873236,0.0036751265,central,0.956269682,1.0,950mv0_converted.csv,950.0,722.372921341621,348.92064804650613,349.39154773353016,349.16455430983643,245.00311323851165,18.81482211197957,226.19512962101064,2.5666105115235496,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,1000mv0_converted.csv,1000.0,759.2191989197131,350.221085388914,350.6752929914714,350.49829575249004,230.55558060730556,18.544010351199915,212.02175294021131,2.5203231732169495,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,100mv0_converted.csv,100.0,76.17083384633712,317.92721543331874,317.9812555977485,317.9496124779589,2245.5564588875172,2350.5849778581373,107.67953504083516,0.04696926663351149,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,1100mv0_converted.csv,1100.0,834.7865599618726,353.969434036032,354.3818013815846,354.20354547479,209.96291429798154,18.248595266058892,191.73408893016742,2.4427920865026334,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,1200mv0_converted.csv,1200.0,908.6058899457871,356.78526846365924,357.4364195921907,357.1219324902865,190.4078320014925,18.220753093757253,172.20580048728328,2.3465560414188027,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,150mv0_converted.csv,150.0,114.17150902555795,321.8190315873775,321.88645050532153,321.8551776184266,2105.387001524954,2135.1147605971537,32.60736771795757,0.015417593772448675,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,200mv0_converted.csv,200.0,152.35217904164247,326.69966933673527,326.77533647987235,326.744638669977,1957.2703914348324,1895.587102606745,62.577264042142126,0.03245799716318724,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,250mv0_converted.csv,250.0,189.60094286792295,330.8551086181902,330.95830188379824,330.91170924182495,1680.6169070790982,1679.317032313583,5.307654755955275,0.0031569947668409143,0.5742574257425742,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,300mv0_converted.csv,300.0,228.7136509323431,328.1267434038702,329.84989072948923,328.9609915993015,1017.9021323048438,1787.5546657448947,783.9764366175268,0.5909616825781605,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,350mv0_converted.csv,350.0,267.07439601247086,327.06990411892986,329.20446249602213,328.06891468514095,711.7171214286312,1831.7474159769492,1128.7647957148604,0.9826180919511543,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,400mv0_converted.csv,400.0,303.3911472089279,329.2067097475923,330.97874826275194,330.1143048852367,618.8494207894227,1724.7802069635675,1110.6271985503713,1.0473097140065828,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,450mv0_converted.csv,450.0,341.9425303334189,330.9556667305036,332.37389596561184,331.67884082220985,543.6778432052596,1620.4781566657643,1079.246527256451,1.104431160716463,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,500mv0_converted.csv,500.0,381.06588239966646,333.09835001183694,334.19503014739917,333.64354260007156,488.4121672435573,1415.7469482421875,929.5672801999125,1.0718058059353721,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,50mv0_converted.csv,50.0,37.79944238139679,315.3055792381678,315.32918477568643,315.3183996148947,2317.5257234282963,2511.190864789604,196.4725313639721,0.08162204323322417,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,550mv0_converted.csv,550.0,419.61731636118117,335.12823657175306,336.10555798489384,335.6360442389862,441.17624883923725,1055.8997216555151,618.5457923081128,0.8780154907849197,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,600mv0_converted.csv,600.0,458.3699322834958,337.1880142280125,337.996778131313,337.57682975412627,406.2137219772026,603.6460522944384,204.2410706585205,0.4058795414777277,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,650mv0_converted.csv,650.0,495.4173600492479,338.8899808990918,339.48492975185104,339.2005614941049,371.71004807550025,304.6582061465424,72.20252964474594,0.21781473184592046,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,700mv0_converted.csv,700.0,533.4180352284689,340.49122578451914,341.0714192541358,340.77844947223645,340.7151551339026,141.50274643095412,199.68912104560872,0.8836988746850201,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,750mv0_converted.csv,750.0,570.4337430744487,342.3025635454738,342.7381502798781,342.50253996065237,317.67631504893757,63.21709887816174,254.5943458191998,1.616287069969298,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,800mv0_converted.csv,800.0,606.6551780288738,344.13072360822906,344.40080780578137,344.25421461330245,298.2108713285761,33.81822480305587,264.4229516089683,2.177024602737747,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,850mv0_converted.csv,850.0,646.2233016263873,345.98184956802277,346.31926629297084,346.1309142231058,279.40774791155536,23.124272544785303,256.29346081282387,2.49186305633413,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,900mv0_converted.csv,900.0,682.8259268820619,347.2625235118037,347.55919141786575,347.42484665348854,260.6128530389083,20.34670859988373,240.2721811327847,2.5501222206926326,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,1.0,950mv0_converted.csv,950.0,722.372921341621,348.92064804650613,349.39154773353016,349.16455430983643,245.00311323851165,18.953062378533996,226.05706040617704,2.5592979190805463,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,1000mv0_converted.csv,1000.0,759.2191989197131,350.221085388914,350.6752929914714,350.49829575249004,230.55558060730556,18.51550309964926,212.05022388918377,2.521860220875219,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,100mv0_converted.csv,100.0,76.17083384633712,317.92721543331874,317.9812555977485,317.9496124779589,2245.5564588875172,2350.5849440168627,107.67950043758786,0.046969251925222076,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,1100mv0_converted.csv,1100.0,834.7865599618726,353.969434036032,354.3818013815846,354.20354547479,209.96291429798154,18.24367619505023,191.7390065542646,2.443061653709046,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,1200mv0_converted.csv,1200.0,908.6058899457871,356.78526846365924,357.4364195921907,357.1219324902865,190.4078320014925,18.22015131582128,172.20640162274395,2.346589055964607,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,150mv0_converted.csv,150.0,114.17150902555795,321.8190315873775,321.88645050532153,321.8551776184266,2105.387001524954,2135.114255395266,32.60680550392313,0.01541733068714128,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,200mv0_converted.csv,200.0,152.35217904164247,326.69966933673527,326.77533647987235,326.744638669977,1957.2703914348324,1895.5853198967357,62.57821749361918,0.03245850467571812,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,250mv0_converted.csv,250.0,189.60094286792295,330.8551086181902,330.95830188379824,330.91170924182495,1680.6169070790982,1679.3072811919865,5.301929174326577,0.0031535772501171603,0.5742574257425742,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,300mv0_converted.csv,300.0,228.7136509323431,328.1267434038702,329.84989072948923,328.9609915993015,1017.9021323048438,1784.914306640625,781.337780069688,0.5895219609085476,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,350mv0_converted.csv,350.0,267.07439601247086,327.06990411892986,329.20446249602213,328.06891468514095,711.7171214286312,1818.4619454865408,1115.649596038203,0.9755120375607748,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,400mv0_converted.csv,400.0,303.3911472089279,329.2067097475923,330.97874826275194,330.1143048852367,618.8494207894227,1702.473498656018,1088.4398161358838,1.0344629292053473,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,450mv0_converted.csv,450.0,341.9425303334189,330.9556667305036,332.37389596561184,331.67884082220985,543.6778432052596,1581.6433226330446,1040.480179899707,1.0803496177859542,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,500mv0_converted.csv,500.0,381.06588239966646,333.09835001183694,334.19503014739917,333.64354260007156,488.4121672435573,1334.2389278600713,847.9177179999012,1.0128155217586992,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,50mv0_converted.csv,50.0,37.79944238139679,315.3055792381678,315.32918477568643,315.3183996148947,2317.5257234282963,2511.190864789604,196.4725313639721,0.08162204323322417,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,550mv0_converted.csv,550.0,419.61731636118117,335.12823657175306,336.10555798489384,335.6360442389862,441.17624883923725,1026.4001374197478,587.4985893133894,0.8497181504721256,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,600mv0_converted.csv,600.0,458.3699322834958,337.1880142280125,337.996778131313,337.57682975412627,406.2137219772026,576.2174211256574,174.07227206685238,0.357696854298354,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,650mv0_converted.csv,650.0,495.4173600492479,338.8899808990918,339.48492975185104,339.2005614941049,371.71004807550025,290.40466731609683,83.7690697479072,0.2548655386642744,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,700mv0_converted.csv,700.0,533.4180352284689,340.49122578451914,341.0714192541358,340.77844947223645,340.7151551339026,128.89190318796895,212.10884811267348,0.9736666802886494,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,750mv0_converted.csv,750.0,570.4337430744487,342.3025635454738,342.7381502798781,342.50253996065237,317.67631504893757,57.89542638193263,259.9000034356178,1.702989766737165,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,800mv0_converted.csv,800.0,606.6551780288738,344.13072360822906,344.40080780578137,344.25421461330245,298.2108713285761,31.623964139730624,266.61603007683584,2.2439223001804067,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,850mv0_converted.csv,850.0,646.2233016263873,345.98184956802277,346.31926629297084,346.1309142231058,279.40774791155536,22.642053377510297,256.775217054936,2.5128692404072157,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,900mv0_converted.csv,900.0,682.8259268820619,347.2625235118037,347.55919141786575,347.42484665348854,260.6128530389083,20.108356456945437,240.51041586327793,2.5618961387774712,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,1.0,950mv0_converted.csv,950.0,722.372921341621,348.92064804650613,349.39154773353016,349.16455430983643,245.00311323851165,18.886467773135347,226.12357189243343,2.5628129214407434,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,1000mv0_converted.csv,1000.0,759.2191989197131,350.221085388914,350.6752929914714,350.49829575249004,230.55558060730556,18.42885955961624,212.13677902008166,2.5265491633060564,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,100mv0_converted.csv,100.0,76.17083384633712,317.92721543331874,317.9812555977485,317.9496124779589,2245.5564588875172,2350.584769976021,107.67931095528226,0.04696917126132887,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,1100mv0_converted.csv,1100.0,834.7865599618726,353.969434036032,354.3818013815846,354.20354547479,209.96291429798154,18.231945963189155,191.75073307310558,2.443704775076592,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,1200mv0_converted.csv,1200.0,908.6058899457871,356.78526846365924,357.4364195921907,357.1219324902865,190.4078320014925,18.218430396353845,172.2081203219409,2.3466834673187553,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,150mv0_converted.csv,150.0,114.17150902555795,321.8190315873775,321.88645050532153,321.8551776184266,2105.387001524954,2135.1116157758356,32.604085575369425,0.01541605815898929,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,200mv0_converted.csv,200.0,152.35217904164247,326.69966933673527,326.77533647987235,326.744638669977,1957.2703914348324,1895.5734476523824,62.58629622073035,0.032462789586240555,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,250mv0_converted.csv,250.0,189.60094286792295,330.8551086181902,330.95830188379824,330.91170924182495,1680.6169070790982,1679.2646351427136,5.278310537330811,0.003139476626564214,0.5742574257425742,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,300mv0_converted.csv,300.0,228.7136509323431,328.1267434038702,329.84989072948923,328.9609915993015,1017.9021323048438,1711.4147888787902,707.5838463542078,0.5478442954747268,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,350mv0_converted.csv,350.0,267.07439601247086,327.06990411892986,329.20446249602213,328.06891468514095,711.7171214286312,1739.3649455155476,1035.792187413645,0.9311792519637283,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,400mv0_converted.csv,400.0,303.3911472089279,329.2067097475923,330.97874826275194,330.1143048852367,618.8494207894227,1526.1157432027383,911.7402997574912,0.9248759700948989,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,450mv0_converted.csv,450.0,341.9425303334189,330.9556667305036,332.37389596561184,331.67884082220985,543.6778432052596,1336.937254650758,796.7610728218714,0.9122375562900208,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,500mv0_converted.csv,500.0,381.06588239966646,333.09835001183694,334.19503014739917,333.64354260007156,488.4121672435573,935.2617380878713,454.2171550887492,0.6594928038507513,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,50mv0_converted.csv,50.0,37.79944238139679,315.3055792381678,315.32918477568643,315.3183996148947,2317.5257234282963,2511.190864789604,196.4725313639721,0.08162204323322417,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,550mv0_converted.csv,550.0,419.61731636118117,335.12823657175306,336.10555798489384,335.6360442389862,441.17624883923725,602.0423145860728,173.65465310735976,0.3290114162140983,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,600mv0_converted.csv,600.0,458.3699322834958,337.1880142280125,337.996778131313,337.57682975412627,406.2137219772026,303.72415402856205,108.57921752280834,0.3154789223064086,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,650mv0_converted.csv,650.0,495.4173600492479,338.8899808990918,339.48492975185104,339.2005614941049,371.71004807550025,141.8539733131333,230.45869335335513,0.9697098054049309,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,700mv0_converted.csv,700.0,533.4180352284689,340.49122578451914,341.0714192541358,340.77844947223645,340.7151551339026,86.73810584946435,254.19227468061817,1.3726061831206806,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,750mv0_converted.csv,750.0,570.4337430744487,342.3025635454738,342.7381502798781,342.50253996065237,317.67631504893757,43.647549657538384,274.13203143805595,1.9860157541344496,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,800mv0_converted.csv,800.0,606.6551780288738,344.13072360822906,344.40080780578137,344.25421461330245,298.2108713285761,26.570071664186987,271.6681850483797,2.4180843927430886,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,850mv0_converted.csv,850.0,646.2233016263873,345.98184956802277,346.31926629297084,346.1309142231058,279.40774791155536,21.272920325250908,258.14358580850063,2.575246352657206,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,900mv0_converted.csv,900.0,682.8259268820619,347.2625235118037,347.55919141786575,347.42484665348854,260.6128530389083,19.382499921439898,241.2358848541058,2.598655163268065,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,2.0,1.0,950mv0_converted.csv,950.0,722.372921341621,348.92064804650613,349.39154773353016,349.16455430983643,245.00311323851165,18.673367623055334,226.33645012381024,2.5741569283654693,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,350.221085388914,350.6752929914714,350.49829575249004,230.55558060730556,18.4804635944933,212.08522828921315,2.5237535352958744,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.92721543331874,317.9812555977485,317.9496124779589,2245.5564588875172,2350.5848134862313,107.67935830540813,0.046969191398537134,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,1100mv0_converted.csv,1100.0,834.7865599618726,353.969434036032,354.3818013815846,354.20354547479,209.96291429798154,18.239028685163742,191.74365245605384,2.443316404137585,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,1200mv0_converted.csv,1200.0,908.6058899457871,356.78526846365924,357.43641959219076,357.1219324902865,190.4078320014925,18.21952202296493,172.20703003035246,2.3466235768944195,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,150mv0_converted.csv,150.0,114.17150902555795,321.8190315873775,321.88645050532153,321.8551776184266,2105.387001524954,2135.1136921797647,32.606170665990966,0.015417033606556944,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,200mv0_converted.csv,200.0,152.35217904164247,326.69966933673527,326.77533647987235,326.744638669977,1957.2703914348324,1895.5825086536975,62.58075787036673,0.03245984811768781,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,250mv0_converted.csv,250.0,189.60094286792295,330.8551086181902,330.95830188379824,330.91170924182495,1680.6169070790982,1679.118381613552,5.266106429389193,0.0031321063795970213,0.5742574257425742,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,300mv0_converted.csv,300.0,228.7136509323431,328.12674340387014,329.84989072948923,328.9609915993015,1017.9021323048438,1762.7482934328589,759.3719555123156,0.5772978900893788,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,350mv0_converted.csv,350.0,267.07439601247086,327.06990411892986,329.20446249602213,328.06891468514095,711.7171214286312,1788.254016234143,1085.4750405307748,0.9590207588907343,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,400mv0_converted.csv,400.0,303.3911472089279,329.20670974759236,330.97874826275194,330.1143048852367,618.8494207894227,1646.5566200785117,1032.4146537349973,1.0013041929547126,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,450mv0_converted.csv,450.0,341.9425303334189,330.9556667305036,332.37389596561184,331.67884082220985,543.6778432052596,1517.7170434328589,976.283074201387,1.039216418831038,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,500mv0_converted.csv,500.0,381.06588239966646,333.09835001183694,334.1950301473992,333.64354260007156,488.4121672435573,1215.7995520865563,728.8346595608193,0.9200452685954675,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.3055792381678,315.32918477568643,315.3183996148947,2317.5257234282963,2511.190864789604,196.4725313639721,0.08162204323322417,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,550mv0_converted.csv,550.0,419.61731636118117,335.12823657175306,336.10555798489384,335.6360442389862,441.17624883923725,832.5407201181544,392.8730620059319,0.6409855371828531,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,600mv0_converted.csv,600.0,458.3699322834958,337.1880142280125,337.996778131313,337.57682975412627,406.2137219772026,442.07422298015933,42.77004873493102,0.10258153961635669,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,650mv0_converted.csv,650.0,495.4173600492479,338.8899808990918,339.48492975185104,339.2005614941049,371.71004807550025,218.55554456049853,153.7816824301608,0.5319826399288989,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,700mv0_converted.csv,700.0,533.4180352284689,340.49122578451914,341.0714192541358,340.77844947223645,340.7151551339026,111.33459155394299,229.5691612908968,1.1185698006641216,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,750mv0_converted.csv,750.0,570.4337430744487,342.3025635454738,342.73815027987814,342.50253996065237,317.67631504893757,52.44577713768081,265.3380079295829,1.8012048014889959,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,800mv0_converted.csv,800.0,606.6551780288738,344.13072360822906,344.40080780578137,344.25421461330245,298.2108713285761,29.796518080305344,268.44256603356126,2.3033643106516886,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,850mv0_converted.csv,850.0,646.2233016263873,345.98184956802277,346.31926629297084,346.1309142231058,279.40774791155536,22.12118926850876,257.29575413943866,2.536118953466037,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,900mv0_converted.csv,900.0,682.8259268820619,347.2625235118037,347.5591914178657,347.42484665348854,260.6128530389083,19.871124607501645,240.7474818054743,2.5737564757090405,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.956269682,0.5,950mv0_converted.csv,950.0,722.372921341621,348.9206480465062,349.39154773353016,349.16455430983643,245.00311323851165,18.81468381976137,226.19526785536598,2.5666178604872987,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,350.221085388914,350.6752929914714,350.49829575249004,230.55558060730556,18.543976018924525,212.0217856955246,2.5203249970449004,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.92721543331874,317.9812555977485,317.9496124779589,2245.5564588875172,2350.584963354734,107.67952088977599,0.04696926062207424,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,1100mv0_converted.csv,1100.0,834.7865599618726,353.969434036032,354.3818013815846,354.20354547479,209.96291429798154,18.248605501533735,191.7340781378907,2.4427915139948273,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,1200mv0_converted.csv,1200.0,908.6058899457871,356.78526846365924,357.43641959219076,357.1219324902865,190.4078320014925,18.2207513186011,172.20580224984428,2.3465561385759712,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,150mv0_converted.csv,150.0,114.17150902555795,321.8190315873775,321.88645050532153,321.8551776184266,2105.387001524954,2135.114714669709,32.60731227679445,0.015417567809728798,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,200mv0_converted.csv,200.0,152.35217904164247,326.69966933673527,326.77533647987235,326.744638669977,1957.2703914348324,1895.5866481667697,62.577838072410344,0.032458299643726894,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,250mv0_converted.csv,250.0,189.60094286792295,330.8551086181902,330.95830188379824,330.91170924182495,1680.6169070790982,1679.2906566657643,5.300811529067543,0.003152899816572851,0.5742574257425742,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,300mv0_converted.csv,300.0,228.7136509323431,328.12674340387014,329.84989072948923,328.9609915993015,1017.9021323048438,1787.5520418374845,783.972941899248,0.5909596171842918,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,350mv0_converted.csv,350.0,267.07439601247086,327.06990411892986,329.20446249602213,328.06891468514095,711.7171214286312,1831.7451667407952,1128.762621089532,0.9826170086894638,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,400mv0_converted.csv,400.0,303.3911472089279,329.20670974759236,330.97874826275194,330.1143048852367,618.8494207894227,1724.7414103592976,1110.586404081891,1.047285459249068,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,450mv0_converted.csv,450.0,341.9425303334189,330.9556667305036,332.37389596561184,331.67884082220985,543.6778432052596,1620.430962590888,1079.194898433861,1.1043976138472071,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,500mv0_converted.csv,500.0,381.06588239966646,333.09835001183694,334.1950301473992,333.64354260007156,488.4121672435573,1415.615663434019,929.4268746503238,1.0717021234312953,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.3055792381678,315.32918477568643,315.3183996148947,2317.5257234282963,2511.190864789604,196.4725313639721,0.08162204323322417,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,550mv0_converted.csv,550.0,419.61731636118117,335.12823657175306,336.10555798489384,335.6360442389862,441.17624883923725,1055.8404613532643,618.4782457223548,0.8779408149918706,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,600mv0_converted.csv,600.0,458.3699322834958,337.1880142280125,337.996778131313,337.57682975412627,406.2137219772026,603.6489100692296,204.24400795109992,0.40588388162610295,0.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,650mv0_converted.csv,650.0,495.4173600492479,338.8899808990918,339.48492975185104,339.2005614941049,371.71004807550025,304.58277364296487,72.25226768397914,0.21796358759340576,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,700mv0_converted.csv,700.0,533.4180352284689,340.49122578451914,341.0714192541358,340.77844947223645,340.7151551339026,141.48124135838876,199.70896800399575,0.8838357851346202,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,750mv0_converted.csv,750.0,570.4337430744487,342.3025635454738,342.73815027987814,342.50253996065237,317.67631504893757,63.20598632510346,254.60523622732435,1.6164549384032423,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,800mv0_converted.csv,800.0,606.6551780288738,344.13072360822906,344.40080780578137,344.25421461330245,298.2108713285761,33.80623611601273,264.4348388702552,2.1773741770232102,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,850mv0_converted.csv,850.0,646.2233016263873,345.98184956802277,346.31926629297084,346.1309142231058,279.40774791155536,23.122801110295967,256.29494457963585,2.491929076968558,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,900mv0_converted.csv,900.0,682.8259268820619,347.2625235118037,347.5591914178657,347.42484665348854,260.6128530389083,20.41504714512589,240.2039207910677,2.5467762127089655,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.1569637099,0.5,950mv0_converted.csv,950.0,722.372921341621,348.9206480465062,349.39154773353016,349.16455430983643,245.00311323851165,18.96296839194723,226.04716220688957,2.558775914682718,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,0.5,1000mv0_converted.csv,1000.0,759.2191989197131,350.221085388914,350.6752929914714,350.49829575249004,230.55558060730556,18.511652804837368,212.05407340167176,2.5220681720515272,1.0,0.0,0.0,
0.39,0.047873236,0.0036751265,central,0.5,0.5,100mv0_converted.csv,100.0,76.17083384633712,317.92721543331874,317.9812555977485,317.9496124779589,2245.5564588875172,2350.5849246789912,107.67947947087363,0.046969243004420645,0.0,0.0,0.0,
